branch,period,transaction_count,cash_inflows,cash_outflows,net_cash_movement,closing_cash_balance,deposits,withdrawals,loans_issued,loans_repaid,loan_portfolio_balance,interest_earned,operating_expenses,trading_revenue,exchange_fee_revenue,interest_income,total_revenue,net_income,expense_ratio
Naples,1405-08,11,534555.26,204923.59,329631.67,-38964865.28,0.00,0.00,82923.13,426168.72,37233688.02,76710.37,1988.86,31676.17,0.00,76710.37,108990.83,107001.97,0.0182
Naples,1405-09,11,172472.63,277482.56,-105009.93,-39069875.21,0.00,0.00,0.00,45599.78,37188088.24,3647.98,0.00,123224.87,0.00,3647.98,130360.04,130360.04,0.0000
Naples,1405-10,9,66218.34,1152968.80,-1086750.46,-40156625.67,0.00,0.00,1123451.06,37221.75,38274317.55,2977.74,12976.32,26018.85,0.00,2977.74,29244.71,16268.39,0.4437
Naples,1405-11,14,62570.46,489795.33,-427224.87,-40583850.54,0.00,0.00,175946.04,41089.08,38409174.51,5568.35,21345.18,15913.03,0.00,5568.35,25611.80,4266.62,0.8334
Naples,1405-12,15,226744.11,1023447.18,-796703.07,-41380553.61,0.00,0.00,949113.38,143622.69,39214665.20,14362.27,5006.45,68759.15,0.00,14362.27,84161.33,79154.88,0.0595
Naples,1406-01,9,101237.19,124212.02,-22974.83,-41403528.44,0.00,0.00,95270.86,78226.80,39231709.26,9906.53,484.42,13103.86,0.00,9906.53,23362.30,22877.88,0.0207
Naples,1406-02,9,510505.72,16090.99,494414.73,-40909113.71,0.00,0.00,0.00,193766.61,39037942.65,19376.66,16090.99,297362.45,0.00,19376.66,316739.11,300648.12,0.0508
Naples,1406-03,11,134492.89,193451.24,-58958.35,-40968072.06,0.00,0.00,0.00,116950.34,38920992.31,17542.55,31715.40,0.00,0.00,17542.55,19790.81,-11924.59,1.6025
Naples,1406-04,10,112907.49,148408.67,-35501.18,-41003573.24,0.00,0.00,44823.92,15798.86,38950017.37,3475.75,12598.26,93632.88,0.00,3475.75,98473.43,85875.17,0.1279
Naples,1406-05,11,322335.19,142747.83,179587.36,-40823985.88,0.00,0.00,75071.12,265153.97,38759934.52,57181.22,2518.26,0.00,0.00,57181.22,58158.60,55640.34,0.0433
Naples,1406-06,9,50113.15,841803.04,-791689.89,-41615675.77,0.00,0.00,798312.88,43594.21,39514653.19,6518.94,13345.90,0.00,0.00,6518.94,6971.10,-6374.80,1.9145
Naples,1406-07,6,7905.44,105174.32,-97268.88,-41712944.65,0.00,0.00,0.00,0.00,39514653.19,0.00,2504.98,7905.44,0.00,0.00,8188.51,5683.53,0.3059
Naples,1406-08,10,480982.27,17651.19,463331.08,-41249613.57,0.00,0.00,4728.15,289806.23,39229575.11,28980.62,12923.04,162195.42,0.00,28980.62,191176.04,178253.00,0.0676
Naples,1406-09,15,217671.30,240416.81,-22745.51,-41272359.08,0.00,0.00,55994.67,192332.62,39093237.16,25338.68,4349.27,0.00,0.00,25338.68,27797.29,23448.02,0.1565
Naples,1406-10,11,23959.64,112796.15,-88836.51,-41361195.59,0.00,0.00,0.00,0.00,39093237.16,0.00,13608.57,23959.64,0.00,0.00,25447.45,11838.88,0.5348
Naples,1406-11,11,388441.64,105807.00,282634.64,-41078560.95,0.00,0.00,0.00,241178.28,38852058.88,39715.83,2659.92,107547.53,0.00,39715.83,148682.48,146022.56,0.0179
Naples,1406-12,15,1246245.46,598193.34,648052.12,-40430508.83,0.00,0.00,433951.50,1115960.67,38170049.71,130284.79,3376.06,0.00,0.00,130284.79,131389.62,128013.56,0.0257
Naples,1407-01,10,289814.93,98460.51,191354.42,-40239154.41,0.00,0.00,0.00,252491.95,37917557.76,37322.98,11933.47,0.00,0.00,37322.98,38217.32,26283.85,0.3123
Naples,1407-02,13,7052.52,188211.26,-181158.74,-40420313.15,0.00,0.00,142602.43,0.00,38060160.19,0.00,11932.80,7052.52,0.00,0.00,7501.02,-4431.78,1.5908
Naples,1407-03,6,28453.06,159353.17,-130900.11,-40551213.26,0.00,0.00,104297.59,0.00,38164457.78,0.00,3854.37,28453.06,0.00,0.00,28928.41,25074.04,0.1332
Naples,1407-04,11,383465.83,179709.60,203756.23,-40347457.03,0.00,0.00,0.00,88836.31,38075621.47,19543.99,1501.43,275085.53,0.00,19543.99,295911.49,294410.06,0.0051
Naples,1407-05,9,134380.49,111636.27,22744.22,-40324712.81,0.00,0.00,65957.27,16175.20,38125403.54,3558.54,28170.72,114646.75,0.00,3558.54,118467.91,90297.19,0.2378
Naples,1407-06,7,219331.14,306270.17,-86939.03,-40411651.84,0.00,0.00,106227.23,0.00,38231630.77,0.00,2989.46,219331.14,0.00,0.00,222286.94,219297.48,0.0134
Naples,1407-07,11,105018.09,520353.78,-415335.69,-40826987.53,0.00,0.00,282359.37,93766.15,38420223.99,11251.94,5635.95,0.00,0.00,11251.94,14549.93,8913.98,0.3874
Naples,1407-08,15,939297.51,188490.03,750807.48,-40076180.05,0.00,0.00,95731.69,590516.73,37925438.95,62973.99,1297.82,285806.79,0.00,62973.99,350022.71,348724.89,0.0037
Naples,1407-09,15,150974.08,113317.63,37656.45,-40038523.60,0.00,0.00,0.00,10758.88,37914680.07,860.71,33589.04,139354.49,0.00,860.71,141077.57,107488.53,0.2381
Naples,1407-10,6,583419.70,4162.63,579257.07,-39459266.53,0.00,0.00,0.00,295164.67,37619515.40,29516.47,0.00,258738.56,0.00,29516.47,288255.03,288255.03,0.0000
Naples,1407-11,8,290673.80,1223409.18,-932735.38,-40392001.91,0.00,0.00,1157274.23,228597.99,38548191.64,22859.80,19028.12,39216.01,0.00,22859.80,62719.52,43691.40,0.3034
Naples,1407-12,12,551888.24,1046394.03,-494505.79,-40886507.70,0.00,0.00,1042155.81,432695.70,39157651.75,43362.41,1749.17,75830.13,0.00,43362.41,119192.54,117443.37,0.0147
Naples,1408-01,10,135642.55,50585.00,85057.55,-40801450.15,0.00,0.00,0.00,18535.89,39139115.86,3336.46,1778.04,113770.20,0.00,3336.46,117760.09,115982.05,0.0151
Naples,1408-02,7,501912.44,144163.29,357749.15,-40443701.00,0.00,0.00,17023.98,445296.66,38710843.18,56615.78,255.80,0.00,0.00,56615.78,58519.03,58263.23,0.0044
Naples,1408-03,13,20419.71,405295.19,-384875.48,-40828576.48,0.00,0.00,262562.68,0.00,38973405.86,0.00,19842.87,20419.71,0.00,0.00,21991.64,2148.77,0.9023
Naples,1408-04,11,32293.38,258079.67,-225786.29,-41054362.77,0.00,0.00,141512.02,24286.59,39090631.29,2914.39,15855.36,5092.40,0.00,2914.39,9184.24,-6671.12,1.7264
Naples,1408-05,8,9255.28,194480.62,-185225.34,-41239588.11,0.00,0.00,69243.51,0.00,39159874.80,0.00,2347.50,9255.28,0.00,0.00,9358.61,7011.11,0.2508
Naples,1408-06,10,754487.32,41382.67,713104.65,-40526483.46,0.00,0.00,0.00,652368.79,38507506.01,90718.76,3600.16,11399.77,0.00,90718.76,102685.26,99085.10,0.0351
Naples,1408-07,12,1101268.60,12631.08,1088637.52,-39437845.94,0.00,0.00,0.00,883640.11,37623865.90,137629.21,11964.48,79999.28,0.00,137629.21,217638.49,205674.01,0.0550
Naples,1408-08,10,74978.50,127590.60,-52612.10,-39490458.04,0.00,0.00,0.00,30749.63,37593116.27,5534.93,7779.88,38693.94,0.00,5534.93,46026.03,38246.15,0.1690
Naples,1408-09,8,740287.57,178873.31,561414.26,-38929043.78,0.00,0.00,171876.15,551337.82,37213654.60,48584.89,3109.94,140364.86,0.00,48584.89,188949.75,185839.81,0.0165
Naples,1408-10,13,419663.41,530436.16,-110772.75,-39039816.53,0.00,0.00,262291.76,366917.50,37109028.86,29705.10,21412.48,23040.81,0.00,29705.10,56046.94,34634.46,0.3820
Naples,1408-11,5,117078.22,103683.95,13394.27,-39026422.26,0.00,0.00,83434.86,33633.09,37158830.63,3363.31,4146.48,80081.82,0.00,3363.31,83686.67,79540.19,0.0495
Naples,1408-12,9,82431.43,42911.52,39519.91,-38986902.35,0.00,0.00,0.00,7800.55,37151030.08,1716.12,1401.07,72914.76,0.00,1716.12,75027.03,73625.96,0.0187
Naples,1409-01,13,301473.61,348960.52,-47486.91,-39034389.26,0.00,0.00,229070.04,135718.19,37244381.93,27923.68,0.00,137831.74,0.00,27923.68,166352.61,166352.61,0.0000
Naples,1409-02,14,38242.59,259983.61,-221741.02,-39256130.28,0.00,0.00,196970.07,0.00,37441352.00,0.00,1638.86,38242.59,0.00,0.00,38801.28,37162.42,0.0422
Naples,1409-03,12,465774.92,269026.66,196748.26,-39059382.02,0.00,0.00,75623.93,266762.60,37250213.33,29014.17,0.00,169998.15,0.00,29014.17,201913.36,201913.36,0.0000
Naples,1409-04,6,0.00,278710.86,-278710.86,-39338092.88,0.00,0.00,102270.75,0.00,37352484.08,0.00,3827.60,0.00,0.00,0.00,1872.87,-1954.73,2.0437
Naples,1409-05,5,433312.78,530914.34,-97601.56,-39435694.44,0.00,0.00,519175.68,191650.69,37680009.07,28747.60,0.00,212914.49,0.00,28747.60,241838.17,241838.17,0.0000
Naples,1409-06,11,140309.38,206170.99,-65861.61,-39501556.05,0.00,0.00,120974.96,36825.26,37764158.77,3682.53,5310.26,99801.59,0.00,3682.53,104682.40,99372.14,0.0507
Naples,1409-07,4,4025.54,15208.12,-11182.58,-39512738.63,0.00,0.00,0.00,0.00,37764158.77,0.00,0.00,4025.54,0.00,0.00,4212.22,4212.22,0.0000
Naples,1409-08,10,347450.47,343543.23,3907.24,-39508831.39,0.00,0.00,281034.66,286225.05,37758968.38,24437.56,24622.81,36787.86,0.00,24437.56,61225.42,36602.61,0.4022
Naples,1409-09,8,331692.38,708911.35,-377218.97,-39886050.36,0.00,0.00,668264.20,287474.09,38139758.49,22997.93,1642.41,21220.36,0.00,22997.93,44360.59,42718.18,0.0370
Naples,1409-10,9,32991.98,118828.64,-85836.66,-39971887.02,0.00,0.00,0.00,29992.71,38109765.78,2999.27,23723.48,0.00,0.00,2999.27,3271.33,-20452.15,7.2519
Naples,1409-11,16,189045.35,376702.80,-187657.45,-40159544.47,0.00,0.00,215196.93,164454.14,38160508.57,24591.21,4535.05,0.00,0.00,24591.21,25866.72,21331.67,0.1753
Naples,1409-12,7,116555.94,372891.56,-256335.62,-40415880.09,0.00,0.00,182767.77,0.00,38343276.34,0.00,15365.67,116555.94,0.00,0.00,119064.01,103698.34,0.1291
Naples,1410-01,13,272778.37,1292019.52,-1019241.15,-41435121.24,0.00,0.00,1097827.83,171379.60,39269724.57,25706.94,0.00,75691.83,0.00,25706.94,103957.52,103957.52,0.0000
Naples,1410-02,9,57926.62,246721.24,-188794.62,-41623915.86,0.00,0.00,104104.58,30012.48,39343816.67,5402.25,3173.99,22511.89,0.00,5402.25,29322.72,26148.73,0.1082
Naples,1410-03,17,53707.76,1620256.98,-1566549.22,-43190465.08,0.00,0.00,1460304.83,36458.09,40767663.41,6562.46,19500.16,10687.21,0.00,6562.46,19206.28,-293.88,1.0153
Naples,1410-04,14,572816.16,363108.98,209707.18,-42980757.90,0.00,0.00,208550.39,441695.49,40534518.31,79505.19,4383.63,51615.48,0.00,79505.19,133373.28,128989.65,0.0329
Naples,1410-05,8,318283.23,34465.57,283817.66,-42696940.24,0.00,0.00,0.00,293556.29,40240962.02,24726.94,3931.11,0.00,0.00,24726.94,25082.89,21151.78,0.1567
Naples,1410-06,9,350631.56,215669.39,134962.17,-42561978.07,0.00,0.00,176349.61,310617.93,40106693.70,37274.15,4083.38,2739.48,0.00,37274.15,40542.17,36458.79,0.1007
Naples,1410-07,7,77894.82,16832.15,61062.67,-42500915.40,0.00,0.00,0.00,40874.50,40065819.20,4874.15,872.02,32146.17,0.00,4874.15,37259.72,36387.70,0.0234
Naples,1410-08,7,23727.59,138755.07,-115027.48,-42615942.88,0.00,0.00,61590.49,21185.35,40106224.34,2542.24,799.34,0.00,0.00,2542.24,3608.97,2809.63,0.2215
Naples,1410-09,12,55357.66,1088137.31,-1032779.65,-43648722.53,0.00,0.00,1057826.43,25089.51,41138961.26,5519.69,0.00,24748.46,0.00,5519.69,30624.62,30624.62,0.0000
Naples,1410-10,18,646531.80,291051.99,355479.81,-43293242.72,0.00,0.00,161179.07,430791.33,40869349.00,35858.95,22888.60,179881.52,0.00,35858.95,217345.23,194456.63,0.1053
Naples,1410-11,13,569814.96,137224.33,432590.63,-42860652.09,0.00,0.00,0.00,226677.90,40642671.10,33205.22,18497.30,309931.84,0.00,33205.22,344917.96,326420.66,0.0536
Naples,1410-12,14,350174.47,1198066.59,-847892.12,-43708544.21,0.00,0.00,1070902.24,287028.25,41426545.09,63146.22,20006.10,0.00,0.00,63146.22,64753.59,44747.49,0.3090
Naples,1411-01,9,204415.21,132966.69,71448.52,-43637095.69,0.00,0.00,0.00,61959.74,41364585.35,7035.71,8985.51,135419.76,0.00,7035.71,144163.31,135177.80,0.0623
Naples,1411-02,8,191959.88,227292.11,-35332.23,-43672427.92,0.00,0.00,194615.12,19967.56,41539232.91,3404.63,14475.14,168587.69,0.00,3404.63,172242.55,157767.41,0.0840
Naples,1411-03,14,445168.50,559848.61,-114680.11,-43787108.03,0.00,0.00,534221.06,259107.84,41814346.13,26536.65,0.00,159524.01,0.00,26536.65,186358.57,186358.57,0.0000
Naples,1411-04,12,111506.42,920574.09,-809067.67,-44596175.70,0.00,0.00,828012.74,2190.38,42640168.49,328.56,861.42,108987.48,0.00,328.56,110652.79,109791.37,0.0078
Naples,1411-05,8,159742.69,810846.09,-651103.40,-45247279.10,0.00,0.00,802393.83,6553.29,43436009.03,786.39,8452.26,152403.01,0.00,786.39,153189.40,144737.14,0.0552
Naples,1411-06,17,349587.91,1018882.36,-669294.45,-45916573.55,0.00,0.00,796291.77,276919.57,43955381.23,32074.09,33783.89,40594.25,0.00,32074.09,75500.45,41716.56,0.4475
Naples,1411-07,8,23563.28,227403.35,-203840.07,-46120413.62,0.00,0.00,21675.93,18109.97,43958947.19,1811.00,3336.33,3642.31,0.00,1811.00,8213.58,4877.25,0.4062
Naples,1411-08,8,124387.45,407662.57,-283275.12,-46403688.74,0.00,0.00,388109.59,113079.50,44233977.28,11307.95,19315.64,0.00,0.00,11307.95,11307.95,-8007.69,1.7081
Naples,1411-09,9,95075.23,505326.80,-410251.57,-46813940.31,0.00,0.00,422331.39,84864.82,44571443.85,10210.41,0.00,0.00,0.00,10210.41,11368.99,11368.99,0.0000
Naples,1411-10,11,35804.40,278921.85,-243117.45,-47057057.76,0.00,0.00,193463.63,0.00,44764907.48,0.00,23749.79,35804.40,0.00,0.00,36542.13,12792.34,0.6499
Naples,1411-11,13,68188.05,191740.95,-123552.90,-47180610.66,0.00,0.00,117571.66,26308.90,44856170.24,5787.96,6343.78,36091.19,0.00,5787.96,42799.11,36455.33,0.1482
Naples,1411-12,17,429717.72,1449015.95,-1019298.23,-48199908.89,0.00,0.00,1348229.24,335334.38,45869065.10,40255.53,10263.81,54127.81,0.00,40255.53,95644.22,85380.41,0.1073
Naples,1412-01,5,0.00,239594.14,-239594.14,-48439503.03,0.00,0.00,167078.78,0.00,46036143.88,0.00,164.99,0.00,0.00,0.00,1064.64,899.65,0.1550
Naples,1412-02,10,25192.18,971590.64,-946398.46,-49385901.49,0.00,0.00,884053.24,0.00,46920197.12,0.00,3475.71,25192.18,0.00,0.00,26414.15,22938.44,0.1316
Naples,1412-03,10,318134.08,249977.71,68156.37,-49317745.12,0.00,0.00,41939.96,148674.39,46813462.69,14867.44,1935.40,154592.25,0.00,14867.44,172551.23,170615.83,0.0112
Naples,1412-04,16,270000.51,112202.71,157797.80,-49159947.32,0.00,0.00,10110.70,142525.47,46681047.92,17103.06,10524.54,110371.98,0.00,17103.06,127999.34,117474.80,0.0822
Naples,1412-05,14,107920.69,1700018.64,-1592097.95,-50752045.27,0.00,0.00,1643563.76,0.00,48324611.68,0.00,6440.64,107920.69,0.00,0.00,108670.90,102230.26,0.0593
Naples,1412-06,14,102206.42,1063614.06,-961407.64,-51713452.91,0.00,0.00,813187.18,61325.41,49076473.45,7359.05,2354.72,33521.96,0.00,7359.05,44244.74,41890.02,0.0532
Naples,1412-07,11,519123.61,321149.65,197973.96,-51515478.95,0.00,0.00,283630.57,443399.70,48916704.32,67258.76,5865.42,8465.15,0.00,67258.76,76161.44,70296.02,0.0770
Naples,1412-08,4,39732.83,1176623.72,-1136890.89,-52652369.84,0.00,0.00,1176623.72,28085.11,50065242.93,5055.32,0.00,6592.40,0.00,5055.32,11647.72,11647.72,0.0000
Naples,1412-09,11,217715.04,946369.04,-728654.00,-53381023.84,0.00,0.00,893718.37,196550.90,50762410.40,18539.35,1791.00,2624.79,0.00,18539.35,21895.71,20104.71,0.0818
Naples,1412-10,7,69457.38,31332.76,38124.62,-53342899.22,0.00,0.00,0.00,32467.93,50729942.47,4870.19,1157.64,32119.26,0.00,4870.19,37333.35,36175.71,0.0310
Naples,1412-11,11,633992.48,188971.35,445021.13,-52897878.09,0.00,0.00,14973.16,302486.36,50442429.27,47135.55,5387.42,284370.57,0.00,47135.55,333807.66,328420.24,0.0161
Naples,1412-12,11,21892.54,393994.52,-372101.98,-53269980.07,0.00,0.00,373705.53,0.00,50816134.80,0.00,3302.70,21892.54,0.00,0.00,21913.83,18611.13,0.1507
Naples,1413-01,13,712202.14,184452.09,527750.05,-52742230.02,0.00,0.00,178916.38,276133.27,50718917.91,34483.76,5535.71,401585.11,0.00,34483.76,436068.87,430533.16,0.0127
Naples,1413-02,14,334896.78,1230597.16,-895700.38,-53637930.40,0.00,0.00,1157440.59,48657.79,51827700.71,5268.36,13168.65,280970.63,0.00,5268.36,286700.76,273532.11,0.0459
Naples,1413-03,12,51441.80,1008485.06,-957043.26,-54594973.66,0.00,0.00,977164.44,43486.41,52761378.74,7955.39,3645.47,0.00,0.00,7955.39,8259.59,4614.12,0.4414
Naples,1413-04,11,161120.34,789153.86,-628033.52,-55223007.18,0.00,0.00,583865.14,105198.03,53240045.85,18935.65,1255.63,36986.66,0.00,18935.65,58982.81,57727.18,0.0213
Naples,1413-05,11,370615.58,340076.57,30539.01,-55192468.17,0.00,0.00,244678.25,143586.68,53341137.42,21538.00,5388.27,205490.90,0.00,21538.00,228379.05,222990.78,0.0236
Naples,1413-06,18,486017.45,201615.52,284401.93,-54908066.24,0.00,0.00,0.00,404674.98,52936462.44,45615.87,17017.66,35726.60,0.00,45615.87,84017.00,66999.34,0.2026
Naples,1413-07,7,118616.02,122884.92,-4268.90,-54912335.14,0.00,0.00,103026.90,0.00,53039489.34,0.00,1028.41,118616.02,0.00,0.00,118898.46,117870.05,0.0086
Naples,1413-08,11,54992.83,274769.53,-219776.70,-55132111.84,0.00,0.00,140686.95,0.00,53180176.29,0.00,8251.02,54992.83,0.00,0.00,56217.83,47966.81,0.1468
Naples,1413-09,12,511576.74,355550.63,156026.11,-54976085.73,0.00,0.00,256732.39,420901.09,53016007.59,83050.29,13009.20,7625.36,0.00,83050.29,91565.50,78556.30,0.1421
Naples,1413-10,10,55156.81,86644.60,-31487.79,-55007573.52,0.00,0.00,0.00,9886.71,53006120.88,988.67,5942.10,44281.43,0.00,988.67,46399.93,40457.83,0.1281
Naples,1413-11,6,37767.98,150498.66,-112730.68,-55120304.20,0.00,0.00,28367.82,16378.68,53018110.02,1310.29,14713.47,20079.01,0.00,1310.29,22626.42,7912.95,0.6503
Naples,1413-12,9,200948.79,144530.94,56417.85,-55063886.35,0.00,0.00,104259.27,178102.48,52944266.81,22846.31,0.00,0.00,0.00,22846.31,23186.19,23186.19,0.0000
Naples,1414-01,8,90501.23,175018.86,-84517.63,-55148403.98,0.00,0.00,112157.85,0.00,53056424.66,0.00,13604.98,90501.23,0.00,0.00,91240.07,77635.09,0.1491
Naples,1414-02,11,171329.42,175590.61,-4261.19,-55152665.17,0.00,0.00,93854.28,81146.66,53069132.28,14606.40,0.00,75576.36,0.00,14606.40,91085.88,91085.88,0.0000
Naples,1414-03,7,419691.64,220906.51,198785.13,-54953880.04,0.00,0.00,127452.47,374724.68,52821860.07,44966.96,6785.50,0.00,0.00,44966.96,46203.54,39418.04,0.1469
Naples,1414-04,11,164669.40,204813.93,-40144.53,-54994024.57,0.00,0.00,0.00,0.00,52821860.07,0.00,31090.59,164669.40,0.00,0.00,166554.93,135464.34,0.1867
Naples,1414-05,13,385705.50,1359379.73,-973674.23,-55967698.80,0.00,0.00,1260415.10,291880.16,53790395.01,29188.02,26928.22,64637.32,0.00,29188.02,94119.21,67190.99,0.2861
Naples,1414-06,8,85192.66,236783.80,-151591.14,-56119289.94,0.00,0.00,187361.68,66228.59,53911528.10,7947.43,4130.73,11016.64,0.00,7947.43,19643.44,15512.71,0.2103
Naples,1414-07,6,42814.16,23616.30,19197.86,-56100092.08,0.00,0.00,0.00,37437.13,53874090.97,3743.71,15907.18,1633.32,0.00,3743.71,5492.67,-10414.51,2.8961
Naples,1414-08,9,251894.76,708484.43,-456589.67,-56556681.75,0.00,0.00,686312.72,197842.71,54362560.98,25347.32,0.00,28704.73,0.00,25347.32,54266.87,54266.87,0.0000
Naples,1414-09,9,36859.52,37848.48,-988.96,-56557670.71,0.00,0.00,0.00,18154.46,54344406.52,2474.13,12079.62,16230.93,0.00,2474.13,18997.76,6918.14,0.6358
Naples,1414-10,10,123691.29,327717.63,-204026.34,-56761697.05,0.00,0.00,307217.29,104764.50,54546859.31,18926.79,14348.44,0.00,0.00,18926.79,19019.07,4670.63,0.7544
Naples,1414-11,14,156726.14,1061883.15,-905157.01,-57666854.06,0.00,0.00,999236.99,112598.33,55433497.97,23289.90,33614.98,20837.91,0.00,23289.90,44429.97,10814.99,0.7566
Naples,1414-12,16,232345.40,1347261.77,-1114916.37,-58781770.43,0.00,0.00,1167248.05,177611.62,56423134.40,27962.78,7724.51,26771.00,0.00,27962.78,57318.12,49593.61,0.1348
Naples,1415-01,12,15148.80,823127.38,-807978.58,-59589749.01,0.00,0.00,760525.09,0.00,57183659.49,0.00,6872.18,15148.80,0.00,0.00,15242.53,8370.35,0.4509
Naples,1415-02,7,12745.67,86328.06,-73582.39,-59663331.40,0.00,0.00,44725.59,0.00,57228385.08,0.00,4489.36,12745.67,0.00,0.00,13088.50,8599.14,0.3430
Naples,1415-03,15,136667.09,209090.50,-72423.41,-59735754.81,0.00,0.00,49227.80,3090.82,57274522.06,309.08,14446.69,133267.19,0.00,309.08,133767.64,119320.95,0.1080
Naples,1415-04,7,20011.89,844362.47,-824350.58,-60560105.39,0.00,0.00,831544.36,16959.23,58089107.19,3052.66,1252.98,0.00,0.00,3052.66,3052.66,1799.68,0.4105
Naples,1415-05,13,386961.05,31387.97,355573.08,-60204532.31,0.00,0.00,0.00,311485.82,57777621.37,37308.49,17067.19,38166.74,0.00,37308.49,75690.04,58622.85,0.2255
Naples,1415-06,12,69934.35,222234.35,-152300.00,-60356832.31,0.00,0.00,72596.53,29321.29,57820896.61,2932.13,7819.59,37680.93,0.00,2932.13,41631.16,33811.57,0.1878
Naples,1415-07,7,58953.72,150320.65,-91366.93,-60448199.24,0.00,0.00,0.00,47363.84,57773532.77,8525.49,9167.05,3064.39,0.00,8525.49,13704.77,4537.72,0.6689
Naples,1415-08,9,36958.87,304481.99,-267523.12,-60715722.36,0.00,0.00,109650.72,23363.13,57859820.36,1869.05,13139.62,11726.69,0.00,1869.05,15912.30,2772.68,0.8258
Naples,1415-09,7,450724.67,149550.24,301174.43,-60414547.93,0.00,0.00,0.00,402405.91,57457414.45,40240.59,4928.80,8078.17,0.00,40240.59,50488.08,45559.28,0.0976
Naples,1415-10,11,223279.42,411391.17,-188111.75,-60602659.68,0.00,0.00,332840.64,205051.39,57585203.70,18228.03,22517.21,0.00,0.00,18228.03,18990.66,-3526.55,1.1857
Naples,1415-11,13,536117.08,65083.61,471033.47,-60131626.21,0.00,0.00,0.00,406544.18,57178659.52,69328.94,17429.19,60243.96,0.00,69328.94,129961.80,112532.61,0.1341
Naples,1415-12,11,466762.30,458238.68,8523.62,-60123102.59,0.00,0.00,450332.30,326245.27,57302746.55,50991.70,0.00,89525.33,0.00,50991.70,140635.63,140635.63,0.0000
Naples,1416-01,5,275948.28,140018.18,135930.10,-59987172.49,0.00,0.00,127997.24,0.00,57430743.79,0.00,0.00,275948.28,0.00,0.00,276128.59,276128.59,0.0000
Naples,1416-02,7,252637.05,16194.99,236442.06,-59750730.43,0.00,0.00,0.00,57363.06,57373380.73,6883.57,8544.93,188390.42,0.00,6883.57,195273.99,186729.06,0.0438
Naples,1416-03,13,313290.63,110645.32,202645.31,-59548085.12,0.00,0.00,0.00,114890.12,57258490.61,23190.99,12008.34,175209.52,0.00,23190.99,199880.06,187871.72,0.0601
Naples,1416-04,15,206768.87,569012.64,-362243.77,-59910328.89,0.00,0.00,421002.12,13122.59,57666370.14,1968.39,1237.21,191677.89,0.00,1968.39,194119.79,192882.58,0.0064
Naples,1416-05,7,149057.91,155003.62,-5945.71,-59916274.60,0.00,0.00,0.00,5895.86,57660474.28,471.67,22286.38,142690.38,0.00,471.67,145152.81,122866.43,0.1535
Naples,1416-06,12,270912.42,84081.09,186831.33,-59729443.27,0.00,0.00,0.00,229634.05,57430840.23,30641.42,4108.25,10636.95,0.00,30641.42,42407.47,38299.22,0.0969
